system,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","AppProxyConnectionInterfaces.dll","13312","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:12Z"," "," ","0.0.0.0","AppProxyConnectionInterfaces.dll"," ","AppProxyConnectionInterfaces.dll"," "," ","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","3ad6e0d20b18e665228bf9f3da2cca68","1918dd03bfb70723d31181386cf462cf4b76c839","f5fe3df231ecdc9cc3efaf7abc04daec59dbc2770c0c3fe5b6e909982f06743c"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","clrcompression.dll","747400","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:12Z","Microsoft Corporation","","4,700,21,31502 @Commit: 707cf4f62ea1fdbca730c910c4c18c0d3217412e","","&#169; Microsoft Corporation. All rights reserved.","","Microsoft&#174; .NET Framework","4,700,21,31502 @Commit: 707cf4f62ea1fdbca730c910c4c18c0d3217412e","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","9c5b01e767fdea3c11b17fb0c921b08f","0106cfd2dcd438fd7de938bcf955a844f7a09683","8d2b6edff9fce6a1d7f4484286e9064d6b237920fba299e63e398f74311185c9"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","clretwrc.dll","243600","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:12Z","Microsoft Corporation","Microsoft .NET Runtime resources","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","UNKNOWN_FILE","&#169; Microsoft Corporation.  All rights reserved.","UNKNOWN_FILE","Microsoft&#174; .NET Core","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","3634d3f47c12ed64011c672edc9e9c6c","6801746ea7265ef7f117fed812d2a436404d381d","aba985801b031d99a9c30a5139e745946780099dc6be077f83a0189bfafb769e"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","clrjit.dll","1303944","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:13Z","Microsoft Corporation","Microsoft .NET Runtime Just-In-Time Compiler","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","clrjit.dll","&#169; Microsoft Corporation.  All rights reserved.","clrjit.dll","Microsoft&#174; .NET Core","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","e6a781d1880eb805c685f5760f68ce71","b582bf9c2e06843a7e1ba6bd79b3cedfc4e25b08","08476504f9bb98af3bfd44e762c410fd9386029ea28440f6bb51f4d613b2bbe0"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","coreclr.dll","5599112","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:14Z","Microsoft Corporation","Microsoft .NET Runtime","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","CoreCLR.dll","&#169; Microsoft Corporation.  All rights reserved.","CoreCLR.dll","Microsoft&#174; .NET Core","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","dcb5e97af7b60dd176b68f4b3cd3e055","df81d21a8527456a65be0ed88dad7d5e75ff4acf","86c5e820e0efa4aa28efb51bacfa34e93f7ad301285c2421079e16fdab7d5bc2"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","D3DCompiler_47_cor3.dll","4524496","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:15Z","Microsoft Corporation","Direct3D HLSL Compiler for Redistribution","10.0.19041.685 (WinBuild.160101.0800)","d3dcompiler_47.dll","&#169; Microsoft Corporation. All rights reserved.","d3dcompiler_47.dll","Microsoft&#174; Windows&#174; Operating System","10.0.19041.685","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","9b1148a147fc307a501e8c540048991c","7bbdf247051937141121ae6132b0d4f2458ae7b1","21df5696011156fe64f2dff47c8ed5e90817021f91f70b6d9707fd58cd1b0b81"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","dbgshim.dll","136064","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:15Z","Microsoft Corporation","Microsoft .NET Runtime Multi-CLR Debugging Helper","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","dbgshim.dll","&#169; Microsoft Corporation.  All rights reserved.","dbgshim.dll","Microsoft&#174; .NET Core","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","4c9e6f720d6a14f1da3bb9fd9ab7bdf1","604ef2018131d39e30031ec54e7802bad6cec7bc","89bb69115bca2577af24055e56989139d2c83e96e2c6c0f91c0d923d370e6991"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","DirectWriteForwarder.dll","501112","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:35Z","2023-09-04T09:50:15Z","","DirectWriteForwarder","4,800,121,30908 @Commit: 917ed76d4d2e7abafd23e323b087bb3baa9309a9","DirectWriteForwarder","&#169; Microsoft Corporation. All rights reserved.","DirectWriteForwarder","Microsoft&#174; .NET Framework","4,800,121,30908 @Commit: 917ed76d4d2e7abafd23e323b087bb3baa9309a9","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","26aeac5bbd8ceb2e34d99c6f91d0c8fe","7d6f5966f58997b5242c21667aa92b8935bb084e","bd59f0b8c63df4837fdf067dcd11082955d1af73e5bbb5d23ae0af926b2c3327"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","hostfxr.dll","599416","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:16Z","Microsoft Corporation",".NET Core Host Resolver - 3.1.17","3,100,1721,31511 @Commit: 3a75b805fa07bdff238a7406ae019bb938585eee",".NET Core Host Resolver - 3.1.17","&#169; Microsoft Corporation. All rights reserved.",".NET Core Host Resolver - 3.1.17","Microsoft&#174; .NET Framework","3,100,1721,31511 @Commit: 3a75b805fa07bdff238a7406ae019bb938585eee","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","5dac16fe39f7353d0017aea69c9a8000","115d9c80cacc3dbce650661f72edff95904413c4","737dd39302f583a12b5e4d799206a925ad1cc9a12d3dcebde2f374aab8d3f8d6"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","hostpolicy.dll","590712","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:16Z","Microsoft Corporation",".NET Core Host Policy - 3.1.17","3,100,1721,31511 @Commit: 3a75b805fa07bdff238a7406ae019bb938585eee",".NET Core Host Policy - 3.1.17","&#169; Microsoft Corporation. All rights reserved.",".NET Core Host Policy - 3.1.17","Microsoft&#174; .NET Framework","3,100,1721,31511 @Commit: 3a75b805fa07bdff238a7406ae019bb938585eee","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","9af9fba9a04883ad5d8d6bd7c86d77d7","ea0d7fdeeb8e1a69d385f36cf41257ebe3c625e7","1f3eb1e346dec598710e8b98790d96ff6cf8bca66e411b12ff77e09e21e41328"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Humanizer.dll","661504","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:16Z","Mehdi Khalili, Claire Novotny","Humanizer","2.11.10.32403","Humanizer.dll","Copyright &#169; .NET Foundation and Contributors","Humanizer.dll","Humanizer (netstandard2.0)","2.11.10+937e827b8d","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","e383d7a5193aa4ff2fa066438c437e20","c14ff9d469a5163860280750d53c8c6b6dad0482","4d0f6a51048051b40263d7cfd626b043e84470dad0cc0362dc25792d0b8c8685"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","libnanoapimanaged.dll","6955520","0x20","ARCHIVE","2023-09-04T09:49:47Z","2023-09-20T09:10:36Z","2023-09-04T09:50:18Z","","","","","","","","","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","a56fe65e94d2d6fe80620b391e334091","05e60670e07a689cce167a2495bcef5e947b3158","d8af757e1014e570fd3a71e8cd0d29854e346f2f2fea3d6259d5c5c7d4f98d75"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.CSharp.dll","797560","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:18Z","Microsoft Corporation","Microsoft.CSharp","4.700.21.31502","Microsoft.CSharp.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.CSharp.dll","Microsoft&#174; .NET Core","3.1.17+707cf4f62ea1fdbca730c910c4c18c0d3217412e","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","0a8a11082ad57f1d32b345bc342b1a35","960c5ba7c911b8bc5151cd9494b1cffcc2bf3e5d","13bfaeb71d378c7217a1c33ac8ad4827848f18caef9d0c5f33e7693f08555d5b"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.DiaSymReader.Native.amd64.dll","1495800","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:18Z","Microsoft Corporation","Dia based SymReader","14.12.25830.2 built by: VCTOOLSD15ULDR","Microsoft.DiaSymReader.Native.amd64.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.DiaSymReader.Native.amd64.dll","Microsoft&#174; Visual Studio&#174; 2017","14.12.25830.2","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","7e31e92dd59449f41c900862a16f0879","36ed049328fe585f2053a7e20be4b98a3c3a1f24","95f301012ed09c09c9eb61a23a2803a7043e6a33f9c8957746379b610a52978d"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Extensions.DependencyInjection.Abstractions.dll","63488","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:18Z","Microsoft Corporation","Microsoft.Extensions.DependencyInjection.Abstractions","3.100.320.12802","Microsoft.Extensions.DependencyInjection.Abstractions.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Extensions.DependencyInjection.Abstractions.dll","Microsoft .NET Extensions","3.1.3+7d9baaf617741d775578c8018729ac5b75734c69","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","29f1f30bfff9a8350b985adf057ccc54","177c37f8780269acc401ae5eddda96a0ccaa74de","6828b99d36e8e276d57da018589409d9e19717f6fbc15ba84bc5276f4fe95f69"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Extensions.DependencyInjection.dll","164352","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:18Z","Microsoft Corporation","Microsoft.Extensions.DependencyInjection","3.100.320.12802","Microsoft.Extensions.DependencyInjection.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Extensions.DependencyInjection.dll","Microsoft .NET Extensions","3.1.3+7d9baaf617741d775578c8018729ac5b75734c69","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","a5f2ec45cd7fb69a8cb2e45c0f5a2820","cd501de78db3e4051d89383679b0be2c99de2ada","353afbb5b3b1fdcb42c624b0802080e75b8ca5c48191acfcbca114577130779f"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.VisualBasic.Core.dll","1209720","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft.VisualBasic.Core","4.700.21.31502","Microsoft.VisualBasic.Core.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.VisualBasic.Core.dll","Microsoft&#174; .NET Core","3.1.17+707cf4f62ea1fdbca730c910c4c18c0d3217412e","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","d75888744ab26b47afd6c3751605e296","8b61c887f8be1c1b236cb01f8818fea62b13ea11","13b3a07b8686ec4b0b9545c65e02ce41bb5bb37dc1671994509122b4fff753c2"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.VisualBasic.dll","16248","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft.VisualBasic","4.700.21.31502","Microsoft.VisualBasic.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.VisualBasic.dll","Microsoft&#174; .NET Core","3.1.17+707cf4f62ea1fdbca730c910c4c18c0d3217412e","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","f10359c5f02b8958d61ccf2f272701b1","d1c71809982a742f2b20248bd1350e8b54f856e2","f380c0089b548ea83d5603b0b05fe3f3e58590250f06038718537c4a7b2616e6"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Win32.Primitives.dll","21368","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft.Win32.Primitives","4.700.21.31502","Microsoft.Win32.Primitives.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Win32.Primitives.dll","Microsoft&#174; .NET Core","3.1.17+707cf4f62ea1fdbca730c910c4c18c0d3217412e","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","a756e4c17dfd65506a2fbde3a1002ad9","2266f6a8b29ef06fd45f360b7890921049c6fff8","ff2b10eb212b05e131c565b47a8286b50b909b7be6fa610158a1791abad8c94f"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Win32.Registry.AccessControl.dll","21368","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft.Win32.Registry.AccessControl","4.700.19.56404","Microsoft.Win32.Registry.AccessControl.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Win32.Registry.AccessControl.dll","Microsoft&#174; .NET Core","3.1.0+0f7f38c4fd323b26da10cce95f857f77f0f09b48","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","cc4bb63918bb09993f9b41de1e870a11","5089426baecc393eb4af88c66b4e0316028be076","e207f40ab834b188942c6b5b670d0c82edf1ef3b5aedf31ba63b865edbeb6afd"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Win32.Registry.dll","82808","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft.Win32.Registry","4.700.21.31502","Microsoft.Win32.Registry.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Win32.Registry.dll","Microsoft&#174; .NET Core","3.1.17+707cf4f62ea1fdbca730c910c4c18c0d3217412e","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","deacbb88db469efc32597a27c9373e7d","78c2b50809195e1c08c1843e763c7bbeea815d22","bd063fedb60fa89b37e6de488fc838af84cf744dddade6df7b64e64b64c63b33"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Win32.SystemEvents.dll","69120","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft.Win32.SystemEvents","4.700.19.56404","Microsoft.Win32.SystemEvents.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Win32.SystemEvents.dll","Microsoft&#174; .NET Core","3.1.0+0f7f38c4fd323b26da10cce95f857f77f0f09b48","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","d7c087b8d5a11cc0aef3eb6396e19b16","f2f343460e3662ced69adc65c00e6545dc42b7ec","d13fcb16f32446523c5abd96a38c970e1be4eeec3fbd069c877574ac2dd882c9"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Windows.Apps.TraceLogging.dll","27648","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft.Windows.Apps.TraceLogging","Microsoft.Windows.Apps.TraceLogging","1.0.0.0","Microsoft.Windows.Apps.TraceLogging.dll"," ","Microsoft.Windows.Apps.TraceLogging.dll","Microsoft.Windows.Apps.TraceLogging","1.0.0.0","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","c818f54b5df2eeec99247bc844c53763","4018f2cd64455d7190e5a3f9b71bbe078d60c54b","68e8a1e456b751950babc56c6edc06dbeb3ca1d810800e5f5fdfea3babda4fb0"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","Microsoft.Xaml.Behaviors.dll","359424","0x20","ARCHIVE","2023-09-04T09:49:46Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft.Xaml.Behaviors","1.1.19.35512","Microsoft.Xaml.Behaviors.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Xaml.Behaviors.dll","Microsoft.Xaml.Behaviors","1.1.19+b88a49dfad","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","253c03ff786650bac3d05996cb205d34","be8568a88d9e7c4a8d89214cecf1247f4c5e8dcd","eb375feabdb2f1b1412685422237cc172be1f8dc3e19f5380e12b9acd997dd48"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","mscordaccore.dll","1263472","0x20","ARCHIVE","2023-09-04T09:49:47Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft .NET External Data Access Support","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","mscordaccore.dll","&#169; Microsoft Corporation.  All rights reserved.","mscordaccore.dll","Microsoft&#174; .NET Core","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","2c761fbc21e18482dbd97e8b398930bf","5cbce6aa1347c53a0cef7f61adf8bb65138f0c49","f44434aa2de3df5d00340a77ffd18743a7c941d29c9bd603683a742936a1adb2"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","mscordaccore_amd64_amd64_4.700.21.31506.dll","1263472","0x20","ARCHIVE","2023-09-04T09:49:47Z","2023-09-20T09:10:36Z","2023-09-04T09:50:19Z","Microsoft Corporation","Microsoft .NET External Data Access Support","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","mscordaccore.dll","&#169; Microsoft Corporation.  All rights reserved.","mscordaccore.dll","Microsoft&#174; .NET Core","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","2c761fbc21e18482dbd97e8b398930bf","5cbce6aa1347c53a0cef7f61adf8bb65138f0c49","f44434aa2de3df5d00340a77ffd18743a7c941d29c9bd603683a742936a1adb2"
"CrowdResponse","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\YourPhoneAppProxy\","mscordbi.dll","1318288","0x20","ARCHIVE","2023-09-04T09:49:47Z","2023-09-20T09:10:36Z","2023-09-04T09:50:20Z","Microsoft Corporation","Microsoft .NET Runtime Debugging Services","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","mscordbi.dll","&#169; Microsoft Corporation.  All rights reserved.","mscordbi.dll","Microsoft&#174; .NET Core","4,700,21,31506 @Commit: 8fa8e21ba346527781651b2571f33d7a78422fcc","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","1e7a367858e55cc12d3628aeb98e122a","87dc9a4c10d1d12c77c261fad854715a7f590cd1","58709f4285afe1690c0ea2e7d7288adc4f5a61c0964661382297171e1b1b9172"
