system,key,reglastwritetime,type,name,val
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\3ware\Parameters","2018-09-15T07:33:19Z","dword","BusType","0x8"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\3ware\Parameters","2018-09-15T07:33:19Z","dword","IoTimeoutValue","0x3c"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\3ware\Parameters\PnpInterface","2018-09-15T07:33:19Z","dword","5","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\3ware\StartOverride","2020-11-06T12:22:47Z","dword","0","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","expand_sz","ImagePath","System32\drivers\ACPI.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","dword","Start","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","dword","ErrorControl","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","sz","DisplayName","@acpi.inf,%ACPI.SvcDesc%;Microsoft ACPI Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","multi_sz","Owners","acpi.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","dword","Tag","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI","2023-09-20T10:23:37Z","sz","Group","Core"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters","2023-09-18T10:41:44Z","binary","WHEAOSCImplemented","00000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters","2023-09-18T10:41:44Z","binary","APEIOSCGranted","00000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters","2023-09-18T10:41:44Z","binary","CPPCRevisionGranted","00000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters","2023-09-18T10:41:44Z","sz","WppRecorder_TraceGuid","{03906a40-cce8-447f-83f4-e2346215db84}"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters","2023-09-18T10:41:44Z","binary","AMLIMaxCTObjs","00000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters\WakeUp","2023-09-04T13:24:10Z","binary","FixedEventMask","2005"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters\WakeUp","2023-09-04T13:24:10Z","binary","FixedEventStatus","0081"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters\WakeUp","2023-09-04T13:24:10Z","binary","GenericEventMask","0800"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Parameters\WakeUp","2023-09-04T13:24:10Z","binary","GenericEventStatus","0000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Enum","2023-09-20T10:23:37Z","sz","0","ACPI_HAL\PNP0C08\0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Enum","2023-09-20T10:23:37Z","dword","Count","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ACPI\Enum","2023-09-20T10:23:37Z","dword","NextInstance","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\AcpiDev.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","sz","Group","Extended Base"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","dword","Tag","0x15"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","sz","DisplayName","@acpidev.inf,%AcpiDev.SvcDesc%;ACPI Devices driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","multi_sz","Owners","acpidev.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiDev","2018-09-15T07:33:18Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex","2020-11-06T12:22:42Z","sz","DisplayName","Microsoft ACPIEx Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex","2020-11-06T12:22:42Z","dword","ErrorControl","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex","2020-11-06T12:22:42Z","sz","Group","Boot Bus Extender"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex","2020-11-06T12:22:42Z","expand_sz","ImagePath","System32\Drivers\acpiex.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex","2020-11-06T12:22:42Z","dword","Start","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex","2020-11-06T12:22:42Z","dword","Tag","0x7"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex","2020-11-06T12:22:42Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex\Parameters","2020-11-06T12:24:09Z","sz","WppRecorder_TraceGuid","{9f068318-a1b6-4e76-8cfd-7f47886f8de6}"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex\Parameters\Wdf","2020-11-06T12:22:42Z","dword","WdfMajorVersion","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpiex\Parameters\Wdf","2020-11-06T12:22:42Z","dword","WdfMinorVersion","0xf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpipagr","2018-09-15T07:33:27Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\acpipagr.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpipagr","2018-09-15T07:33:27Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpipagr","2018-09-15T07:33:27Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpipagr","2018-09-15T07:33:27Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpipagr","2018-09-15T07:33:27Z","sz","DisplayName","@acpipagr.inf,%SvcDesc%;ACPI Processor Aggregator Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpipagr","2018-09-15T07:33:27Z","multi_sz","Owners","acpipagr.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpipagr","2018-09-15T07:33:27Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiPmi","2018-09-15T07:33:16Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\acpipmi.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiPmi","2018-09-15T07:33:16Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiPmi","2018-09-15T07:33:16Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiPmi","2018-09-15T07:33:16Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiPmi","2018-09-15T07:33:16Z","sz","DisplayName","@acpipmi.inf,%AcpiPmi.SvcDesc%;ACPI Power Meter Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiPmi","2018-09-15T07:33:16Z","multi_sz","Owners","acpipmi.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AcpiPmi","2018-09-15T07:33:16Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\acpitime.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","sz","Group","Extended Base"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","dword","Tag","0x21"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","sz","DisplayName","@acpitime.inf,%AcpiTime.SvcDesc%;ACPI Wake Alarm Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","multi_sz","Owners","acpitime.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\acpitime","2018-09-15T07:33:27Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","expand_sz","ImagePath","System32\drivers\ADP80XX.SYS"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","dword","Start","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","sz","Group","SCSI Miniport"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","dword","Tag","0xd2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","multi_sz","Owners","adp80xx.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX","2020-11-06T12:22:47Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX\Parameters","2018-09-15T07:33:19Z","dword","BusType","0xa"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX\Parameters\PnpInterface","2018-09-15T07:33:19Z","dword","5","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ADP80XX\StartOverride","2020-11-06T12:22:47Z","dword","0","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\adsi\Cache","2018-09-15T07:34:18Z","dword","PerMachine","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\adsi\Options\dashost.exe","2018-09-15T07:34:18Z","dword","CachingOptions","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","dword","BootFlags","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","sz","Description","@%systemroot%\system32\drivers\afd.sys,-1000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","sz","DisplayName","@%systemroot%\system32\drivers\afd.sys,-1000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","sz","Group","PNP_TDI"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","expand_sz","ImagePath","\SystemRoot\system32\drivers\afd.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","dword","Start","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AFD","2018-09-15T07:34:18Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix","2018-09-15T07:36:28Z","sz","DisplayName","afunix"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix","2018-09-15T07:36:28Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix","2018-09-15T07:36:28Z","sz","Group","PNP_TDI"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix","2018-09-15T07:36:28Z","expand_sz","ImagePath","\SystemRoot\system32\drivers\afunix.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix","2018-09-15T07:36:28Z","dword","Start","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix","2018-09-15T07:36:28Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock","2018-09-15T07:36:28Z","dword","MaxSockAddrLength","0x6e"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock","2018-09-15T07:36:28Z","dword","MinSockAddrLength","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock","2018-09-15T07:36:28Z","expand_sz","HelperDllName","%SystemRoot%\system32\wshunix.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock","2018-09-15T07:36:28Z","binary","ProviderGUID","d94309a02e9c33469b590057a3160994"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock","2018-09-15T07:36:28Z","dword","OfflineCapable","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock","2018-09-15T07:36:28Z","binary","Mapping","0100000003000000010000000100000000000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","Version","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","AddressFamily","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","MaxSockAddrLength","0x6e"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","MinSockAddrLength","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","SocketType","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","Protocol","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","ProtocolMaxOffset","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","ByteOrder","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","MessageSize","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","expand_sz","szProtocol","AF_UNIX"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","ProviderFlags","0x8"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\afunix\Parameters\Winsock\0","2018-09-15T07:36:28Z","dword","ServiceFlags","0x20026"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ahcache","2018-09-15T07:34:18Z","sz","Description","@%systemroot%\system32\drivers\ahcache.sys,-101"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ahcache","2018-09-15T07:34:18Z","sz","DisplayName","@%systemroot%\system32\drivers\ahcache.sys,-102"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ahcache","2018-09-15T07:34:18Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ahcache","2018-09-15T07:34:18Z","expand_sz","ImagePath","system32\DRIVERS\ahcache.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ahcache","2018-09-15T07:34:18Z","dword","Start","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\ahcache","2018-09-15T07:34:18Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","sz","Description","@%SystemRoot%\system32\AJRouter.dll,-1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","sz","DisplayName","@%SystemRoot%\system32\AJRouter.dll,-2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","binary","FailureActions","805101000000000000000000030000001400000001000000b80b000001000000b80b00000000000000000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","expand_sz","ImagePath","%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","sz","ObjectName","NT AUTHORITY\LocalService"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","dword","ServiceSidType","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter","2018-09-15T07:35:10Z","dword","Type","0x20"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter\Parameters","2018-09-15T07:34:18Z","expand_sz","ServiceDll","%SystemRoot%\System32\AJRouter.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter\Parameters","2018-09-15T07:34:18Z","dword","ServiceDllUnloadOnStop","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\AJRouter\Security","2018-09-15T07:34:18Z","binary","Security","01001480a0000000ac000000140000003000000002001c000100000002801400ff010f00010100000000000100000000020070000500000000001400fd01020001010000000000051200000000001800ff010f0001020000000000052000000020020000000014008d010200010100000000000504000000000014008d010200010100000000000506000000000014000001000001010000000000050b000000010100000000000512000000010100000000000512000000"
